ID,Category,cleaned_text
11163645,ACCOUNTANT,accountant professional summary obtain position fastpaced business office environment demanding strong organizational technical interpersonal position utilizing skill attribute attribute selfmotivated honest good work ethic effective working alone cooperative team member reliable hardworking thorough completing project committed excellent customer service core qualification intermediate word advanced excel powerpoint intermediate access account receivable account payable quickbooks enterprise outlook customer service experience accountant january november company name city state processed account receivables payment received ach lockbox credit card check maintained banking activity documented loan payment proper gl account review maintain positive pay processing bank review processed account payable report processed account payable check domestic international wire ach credit card reconcile bank statement maintained credit card activity credit card holder documented transaction proper gl account calculate process sale quarterly commission report review complete credit check reference check new customer maintain file quarterly report job development credit state south carolina order passport visa international travel account receivable clerk january january company name city state performed data entry processed account receivable payment reconciled delivery driver cash check daily invoice corresponded customer email phone call overdue invoice sent biweekly monthly statement created maintained monthly inventory depletion sale report supplier balanced solved problem customer account filed customer supplier invoice ran daily trial balance ran end day closing report mortgage underwriter january january company name city state processed new residential mortgage loan submission provided clear consistent written verbal communication customersclients provided strong analytical aptitude reviewing credit report bank statement preliminary title report appraisal corresponded customer loan officer account manager information needed commercial auto underwriter january january company name city state processed new business commercial auto application issued endorsement performed data entry reviewed application loss run driving record provided clear consistent written verbal communication customersbrokers gail l lugo page personal auto underwriter january january company name city state processed new business renewal endorsement performed data entry reviewed application loss run driving record processed account receivable premium check insurance premium consistently resolved answered customer concern question properly promptly reviewing policy endorsement premium payment claim examiner january january company name city state trained coworkers multiple task administrative function reviewed medical record made decision regarding disability payment performed data entry created designed maintained various insurance document complied truth lending regulation responded resolved customer inquiry via telecommunication written correspondence developed maintained measure selfdirected team performance improved workflow consistently exceeded company goal required number paid claim per hour performed journal entry ledger posting reconciled bank statement budget account account receivablepayable record rapidly promoted level level iii within oneyear period due excellent work performance education computer application specialist certificate program martinez adult education business training center city state skill account payable account receivables account payable account receivable administrative function trial balance banking budget bi closing computer application credit client customer service data entry delivery driving email insurance inventory ledger access excel outlook powerpoint word mortgage loan enterprise policy quickbooks sale sale report telecommunication phone workflow written
23513618,ACCOUNTANT,accountant professional summary resultsoriented organized bilingual accounting finance professional year extensive diverse accounting auditing finance experience experience aspect financial reporting accrual managerial cost accounting reporting system operational analysis human resource function acceptance expanded responsibility exceptional performance knowledge accounting theory principle practice regulation including fasbgaap sox compliance cpa candidate analytical problem solving decisionmaking performance productivity improvement teambuilding leadership payroll accounting tax accounting financial analysis strategic planning project inventory management staff management skill work history current company name city state full service accounting firm service include assistance tax business affair compile analyze financial information prepare financial statement formulation corporate tax return private corporate client maintaining general ledger including posting adjusting closing journal entry analyze financial transaction ensure recorded appropriate general ledger account make necessary correction journal entry needed properly reflect financial position company continued v mercado p accountant current company name city state one largest stone structural steel fabricator south suburb service include design fabricate architectural stone array client includes residential commercial building financial institution accountant oversee financial accounting function million construction company report directly owner providing financial data analytical report maximize profit cost saving alternative responsibility include assist preparation coordination monthyearend closing ensuring financial statement accurate compliance generally accepted accounting gaap requirement assist owner production monthly financials management report executive reporting package responsible fixed asset management includes entering new asset booking depreciation asset disposal inventory analysis audit finished good raw material perform financial analysis track variance profit initiative generate profitability report fullyear forecast report participate annual budgeting process perform cost plan track weekly monthly report management manage full cycle ap disbursement including bank account reconciliation journal entry monthly accrual general ledger formulate weekly payroll yearend w ensure compliance federal state local tax prepare tax return sale use tax quarterly yearend corporate payroll tax return compliance irs requirement oversee employee benefit including health dental vision insurance k commercial insurance play key role annual audit preparation audit schedule documentation external insurance auditor participated various project improve process efficiency overall timeliness accuracy financial information participated evaluation development cost saving revenue generating opportunity recognized potential problem implemented innovative solution trading assistant company name city state joint venture created former nissho iwai american corporation metal one america supply chain management focused steel steelrelated product service include global material sourcing logistics coordination trade finance program management prepared report analyzed audited internal billing coordinating delivery accuracy great attention detail maintained high level customer satisfaction business communication international subsidiary mexico japan preparation documentation import export shipment executed account receivable reporting enhancement reconciliation procedure improved customer service satisfaction annually streamlined inventory system operation performing thorough inventory tracking designed implemented cost control improve profitability negotiated contract including delivery point term price export import duty education master business administration accounting lewis university city state gpa cum laude accounting cum laude bachelor art robert morris university city state gpa accounting magna cum laude accounting magna cum laude hr block tax course wiley cpa excel review affiliation acfe association certified forensic examiner skill accounting accountant account receivable accrual ad ap attention detail benefit billing budgeting business communication closing contract cpa client customer satisfaction customer service delivery documentation essbase finance financials financial financial accounting financial analysis financial statement fixed asset general ledger hyperion insurance inventory logistics material access excel powerpoint microsoft word enterprise oracle payroll profit program management quickbooks reporting sale sap fluent spanish supply chain management tax tax turbo tax view vision yearend
75286906,ACCOUNTANT,accountant summary experienced highly motivated work ethic resultsdriven professionalism recognized commitment excellence demonstrates expertise communicating collaborating peer client portrays excellent business acumen successfully provide accurate account receivables collection account payable initiative achieves targeted company goal selfmotivated professional able work independently team environment demonstrating broad based transferable qualification highlight extensive knowledge microsoft window computer system mac operating system proficient microsoft office word excel power point basic experience quickbooks enterprise solution sagemas software peachtree microsoft access account reconciliation expert general ledger accounting flexible team player experience company name january november accountant city state managed million per month revenue accurately applied payment vendor account researched resolved incorrect payment eob rejection issue outstanding account successfully boosted collection within year trained new existing employee new procedure computer program ran monthly aging report compile billing statement vendor outstanding invoice utilize following hcfa cm icdcpthcpcs coding ub prepare submit claim mltc billing ensure claim entered submitted hour receipt run ap check vendor payment using internal software realworld prepare ap check signature responsible running report monthend yearend closing reconciliation gl journal entry insure office practice compliance hipaa regulation daily use hha exchange santrax crescent program investigated resolved discrepancy monthly bank account tight deadline company name march november accountant city state responsible followup explanation ax vi mc credit card account issue debit memo travel agency chargebacks debited el al israel airline handled large volume credit card dispute inquiry chargebacks communicating credit card department travel agency passenger created excel database order update dispute log solved assisted supervisor month end year end close including limited preparing entering journal entry running report reconciling airline ticket database reconciliation account airline ticket personal expense account petty cash account created company procedure manual trained new existing coworkers job according new procedure made sure department deadline met handled aspect reconciling general ledger responsible checking paying personal expense employee performed payroll hourly employee using adp system company name january august bookkeeper city state assist account payableaccounts receivable maintain spreadsheet record store sale expense ensure proper handling customer call contact customer collect money owed perform various administrative duty reconciled bank statement enter invoice company name november current accountant city state reduced closing time monthly quarterly close implementing new consolidation procedure analyzed cost revenue project future trend received recorded banked cash check voucher well reconciled record bank transaction completed monthly quarterly annual bank reconciliation subsidiary company reviewed book entry ensure accuracy gl prepared monthly annual expense forecast including necessary recommended action required manage cost achieve budget post journal entry ma company general ledger accounting software assisted management preparation monthend financial statement cash flow statement budget company name september november assistant bookkeeper city state assist payroll processing assist account payableaccounts receivable prepare verify bank deposit balancing receipt sending cash check term payment maintain organization record keeping price reprice merchandise necessary handle merchandise return exchange within company guideline customer service sale floor assigned department complete daily paperwork within company guideline education city university new york brooklyn college bachelor science accountancy city state accountancy kingsborough community college liberal art city state gpa dean list excellence academic achievement brooklyn college completed adp payroll course liberal art dean list excellence academic achievement brooklyn college completed adp payroll course language bilingual english russian skill account management account payable account receivable administrative adp ap bank reconciliation basic billing closing cm cpt credit customer service database debit fluent english gl icd invoicing mac medical billing microsoft access excel exchange money microsoft office office power point microsoft window word enterprise operating system payroll payroll processing peachtree coding quickbooks reconciling record keeping russian sale spreadsheet staff training supervisor vi yearend
20253563,ACCOUNTANT,accountant summary year experience account receivable account payable field related accounting function strength detail oriented ability maintain high level quality excellent written verbal communication skill able prioritize able identify define problem take corrective measure trustworthy ethical hardworking meet deadline ability work effectively team independently flexible adaptable willingness learn new skill accept new task ability maintain confidentiality time articulate job title driven succeed strategic planning client relationship management expert job title number year experience planning developing implementing program process creative professional extensive project experience concept development talent include area expertise analyst extensive experience field proficiency include skill set skill set job title background job title job title looking join growing entrepreneurial organization part executive team resultsoriented strategic sale professional number year industry industry articulate job title driven succeed strategic planning client relationship management expert job title number year experience planning developing implementing program process creative professional extensive project experience concept development talent include area expertise skill resultsoriented resultsoriented operation management clientfocused excel area expertise proficiency area experience accountant company name city state conducted analysis address issue led positive outcome increased sale twoyear period provided onsite training monitored multiple database keep track company inventory successfully led key project resulted positive outcome checked email every day responded written interaction broker bank treasury operation within financial department documented receipt data check received document evaluates result finalize utilizing accounting system deposited check received financial department bank daily basis maintained log verification follow handled cash receipt wire transfer ach entered accounting system distributed accountant cash application prepared journal entry foreign wire transfer foreign cash receipt send process treasury operation generated cash receipt journal daily monthly basis maintain file supporting documentation accordance company policy auditing purpose investigated cleared outstanding account receivable bank treasury department yearend closing smoothly timely manner communicated broker bank treasury operation accountant discrepancy phone email correspondence rectified performed bank reconciliation monthly resolved met query financial department help clear open cash receipt providing receipt number supporting documentation timely manner account payable duty handled processed account payable check treasury operation mailed supporting documentation daily basis recorded account payable transaction accounting system distributed accountant cash application financial department processed outgoing wire transfer requested accountant timely manner treasury operation entered cash application generated cash disbursement journal daily monthly basis file supporting document future reference maintained log higher amount requires two signature prepared spreadsheet supporting documentation analysis accounting manager developed maintained relationship bank claim accounting personnel treasury operation smooth handling account receivables payable take step make assigned job accurately efficiently education training associate degree accounting national education center city state accounting bachelor science degree accounting university kerala india accounting skill accounting accounting manager accounting system account payable account receivable auditing bank reconciliation cash receipt documentation email financial mail payable personnel process maintain file spreadsheet phone treasury written yearend
16237710,ACCOUNTANT,accountant summary financial accountant specializing financial planning reporting analysis private public sectorswellinformed accountant adept supplying quick response financial inquiry internal management potential clientscreative accountant equipped broad knowledge concept strategy yield best possible financial outcome highlight periodic financial reporting expert invoice coding familiarity strong communication skill general ledger accounting skill complex problem solving account reconciliation expert experience accountant july october company name city state worked shantilal gala company nairobi kenya audit firm since nd july employed accountant firm maintained account receivable documentation electronically paper processed bank reconciliation financial report verify practice p weekly monthly increased efficiency alleviated work load creating new excel financial recording system collaborated extensively auditor preliminary yearend audit process entered weekly sale customer count sheet review management processed payroll electronic deposit employee pay adjustment collaborated extensively auditor preliminary yearend audit process education select one bachelor art business study university greenwich city kenya completed bachelor degree business art ba honor business study achieving second upper class honor unit included academic session follows managing strategy involves formulation implementation major goal initiative taken company top management behalf owner based consideration resource assessment internal external environment organization competes international business management involves understanding international career various industry today world revolves around business networking global scale recognising opportunity creating international business management brings one step closer success international level unit included academic session follows small business development involves process corporation partnership become sole proprietor kind development common many country depending economic system operation ppd thematic independent study research critical thinking skill personal professional development ppd build upon research proposal unit helped understand intricate relationship theory practice improved selfmanagement term time planning behaviour motivation association business executive business oshwal college city kenya completed association business executive associate level unit follows certificate business level includes following unit introduction business introduction quantitative method introduction accounting introduction business communication diploma business management higher level includes following unit human resource management managerial accounting marketing policy planning communication organisational behaviour business environment economic principle application business financial accounting quantitative method business management diploma business management graduate level includes following unit corporate finance corporate strategy planning international business case study managing organisation strategic marketing management interest associate member association business executive disciplined girl outstanding performance class monitor participated expedition camp awarded westlands scout local association extracurricular awarded outstanding performance prize day variety show awarded reaching national final kenya music festival professional ramp model worn exhibited clothes international local designer personal information place birth nairobi kenya date birth rd may present resident nairobi kenya sex female status single hobby traveling hiking reading additional information leadership associate member association business executive disciplined girl outstanding performance class monitor participated expedition camp awarded westlands scout local association extracurricular awarded outstanding performance prize day variety show awarded reaching national final kenya music festival professional ramp model worn exhibited clothes international local designer skill organization managing responsibility particular manner keeping track responsibility time management good timemanagement skill go handinhand strong organizational capability budgeting time give allowance managing work efficiently adaptability always best adapt quickly easily way understanding procedure planning everything mind work allocated communication allows interact best colleague client receive best feedback side completing conversation
13294301,ACCOUNTANT,accountant professional summary emerging accounting professional ready develop career foundation expanding operation dedicated keeping record accurate control tight meet business need systematic wellorganized strong attention detail mathematical acumen gaap knowledge skill microsoft office account reconciliation process financial statement interpersonal activelistening critical thinking skill proficient polish language data entry superior analytical skill general ledger proficiency administrative support customer service work history accountant current company name city state prepares necessary adjusting journal entry period end financial statement executes core financial process including vendor setup payment operational expense administration bank account account reconciliation process journal entry performs accounting correction ensure accurate record strengthened financial management process bring error nearzero reporting payroll administration general bookkeeping prepares governmental report compliance strict standard branch service specialist company name city state provided excellent customer care responding request assisting product selection handling ordering function managed deposit withdrawal transfer check cashing verified customer identification signature balance information process loan payment openedclosed account ensured compliance banking policy audit procedure maintained balanced cash drawer daily basis overlooked atm balance refilled cash needed ensured system good working order assessed caller account determine member benefit identify service need resolve issue cashier company name city state reconciled cash drawer start end shift accounting error resolving discrepancy mentored new team member po system operation customer service strategy sale goal completed sale excess nearzero error rate using po system organized reported financial information document payment history assist sound financial accounting completed task quickly handled multiple responsibility time education bachelor science accounting finance oakland university city dean list january associate accounting macomb community college city skill microsoft office account reconciliation process financial statement interpersonal activelistening critical thinking skill proficient polish language data entry superior analytical skill general ledger proficiency administrative support customer service work history accountant current company name city state prepares necessary adjusting journal entry period end financial statement executes core financial process including vendor setup payment operational expense administration bank account account reconciliation process journal entry performs accounting correction ensure accurate record strengthened financial management process bring error nearzero reporting payroll administration general bookkeeping prepares governmental report compliance strict standard branch service specialist company name city state provided excellent customer care responding request assisting product selection handling ordering function managed deposit withdrawal transfer check cashing verified customer identification signature balance information process loan payment openedclosed account ensured compliance banking policy audit procedure maintained balanced cash drawer daily basis overlooked atm balance refilled cash needed ensured system good working order assessed caller account determine member benefit identify service need resolve issue cashier company name city state reconciled cash drawer start end shift accounting error resolving discrepancy mentored new team member po system operation customer service strategy sale goal completed sale excess nearzero error rate using po system organized reported financial information document payment history assist sound financial accounting completed task quickly handled multiple responsibility time
13130984,ACCOUNTANT,accountant summary innovative accountant proficient extracting financial data various reporting system suggesting key operational change skill budget forecasting expertise analytical reasoning account reconciliation expert strong organizational skill general ledger accounting expert customer relation flexible team player advanced computer proficiency pc mac experience current accountant company name city state performed debit credit total account computer spreadsheetsdatabases using specialized accounting software received recorded banked cash check voucher well reconciled record bank transaction worked management document offset unusual expense variance respective area assisted cfo production monthly financials management report board package coded general ledger processed vendor invoice payment researched resolved billing invoice problem accounting clerk company name city state assisted creation vendor contract outside vendor revised streamlined inefficient work procedure automation software reduced time cost increased efficiency introducing new accounting procedure suggested process improvement secure prompt regular receipt organization coded general ledger processed vendor invoice payment executed account receivable reporting enhancement reconciliation procedure managed accounting operation accounting close account reporting reconciliation current church administrator company name city state plan implement appropriate annual budget average accounting system balance checking account investment account submit reconciliation monthly pastor review approval developed implemented microsoft excel financial database system streamlining financial charitable contribution record system church prepares annual contribution statement yearend financial report financial information committee church needed requested attend banking operation deposit cash handling weekly basis check writing business banking online maintains church policy procedure manual administers payroll church employee semimonthly basis related payroll function maintains church membership database member keep confidential monitor maintains inventory church property equipment making repair andor replacement necessary thoroughly familiar abreast latest computer software used might benefit church education training january master business administration troy university city state business administration december bba accounting management columbus state university city state accounting management skill account reconciliation accounting accountant accounting system accounting system account payable adobe acrobat agency balance banking budget analysis budget bi cash handling clerical contract cost accounting database fax fds finance financial financial analysis financial management financial operation financial report financial statement fiscal management forecasting functional fund accounting fund general ledger government grant innovation maintains inventory inventory leadership skill macintosh mainframe managerial managerial accounting access microsoft access microsoft excel excel microsoft office software office outlook powerpoint publisher window word monitor newsletter payroll ibmpc copier policy process profit program development proposal quickbooks reconciling record keeping repair reporting scanner technical support phone time management type written annual report yearend
25127518,ACCOUNTANT,accountant summary experienced detailoriented accountant effectively manages multiple project possesses superior organizational communication skill seeking challenging position skill billing collection m office suite account payable accounting software account receivable written verbal communication skill job costing journal entry reconciliation pivot table notary commissioned experience accountant sep current company name city state promoted account clerk accountant performs general ledger reconciliation train new employee accounting principle company procedure creates periodic report comparing budgeted cost actual cost weekly draw cash state missouri utilizing financial reporting system facilitates account receivable including billing collection process account payable using sage software manages many budget several grant award contract document fiscal procedure revise slate fiscal manual needed forecasting several program department requested administrative assistant jun jun company name city state managed office supply vendor organization upkeep cash management various project managed school picture program managed parking tag program directed guest routed delivery courier service answered managed incoming outgoing call recording accurate message greeted numerous visitor including vip vendor interview candidate facilitated change student handbook year implemented staff student id program accounting manager may jun company name city state processed reconciled account payable processed reconciled account receivable including deposit facilitated billing collection maintained integrity general ledger including chart account filed tax return prepared governmental report compliance strict standard generated financial statement facilitated account closing procedure month analyzed researched accounting issue improve accounting operation procedure performed cost analysis needed administrative assistant billing specialist jan may company name city state accurately performed billing three department facilitated collection delinquent account set new account including credit request created account merge billing process iesi bought several small company facilitating smooth merge company performed complete payroll including payroll tax managed account payable account receivable reconciliation vendor statement education training associate applied science accounting st louis community college city state accounting honor project completed financial accounting skill accounting accountant accounting software account payable account receivable billing budget cash management closing contract draw cost analysis credit financial accounting financial reporting financial statement forecasting general ledger grant job costing m office suite office payroll pivot table process recording sage tax tax return verbal communication skill written
24799301,ACCOUNTANT,accountant summary accountant medium sized company experience current accountant company name city state hired cpa firm handle accounting job cost reporting accountant company name city state hired cpa firm handle accounting function accountant company name city state installed new peachtree accounting system installed new computer system using local area network added web site education training b business administration accounting university cincinnati city state business administration accounting interest annapolis ambler walking club president trailmaster maryland volkssport assn president chesapeake civil war roundtable skill accounting cpa local area network peachtree accounting reporting web site additional information interest annapolis ambler walking club president trailmaster maryland volkssport assn president chesapeake civil war roundtable
25067742,ACCOUNTANT,accountant summary need someone delivers sharp result help well qualified result oriented accounting professional fourteen year successful experience position increasing responsibility dynamic entertainment company skilled training staff account payable receivable payroll function creating effective team highlight window xp microsoft office outlook excel word quickbooks enterprise timberline file maker po accomplishment general ledger account maintained accurate account including cash inventory prepaid fixed asset account payable accrued expense line credit transaction experience current accountant company name city state responsible aspect account payable receivable payroll banking liaison reconciled statement credit card additional reconciliation month end analysis closing production month year end financial reporting preparation monthly commission report control monitoring complex high volume production petty cash daily cash report preparation accountant company name city state supervised trained managed staff four permanent employee plus intern oversaw general accounting department area account payable receivable payroll banking liaison reconciled statement credit card lockbox additional reconciliation month end analysis closing production month year end financial reporting preparation monthly commission report control monitoring complex high volume production petty cash process junior accountant company name city state responsible aspect account payable account receivable function reorganizing reconciling online based business transaction bank credit card reconciliation month end analysis closing managed trained college intern preparation royalty report preparation education accounting phoenix universityusfloridamiami accounting present sheridan technical centerusfloridamiami certificate bookkeeping fundamental cuc university colombia bachelor art degree business administration business administration reference laurel harris president stellarhead david walton vice president operation dogmatic language fluent spanish skill general accounting account payable account receivable microsoft office outlook window xp word excel quickbooks enterprise
15821633,ACCOUNTANT,accountant summary result driven award winning accounting auditing professional ten year experience motivated team leader excellent mentor exceptional skill generally accepted accounting principle generally accepted auditing standard interviewing technique research data gathering financial analysis budget preparation account payableaccounts receivable implementing effective internal control omb circular m office experience accountant company name city state evaluated effectiveness financial process made procedural change improve child support cashier collection settlement decreased incidence misallocated fund due software glitch documentation mistake recommended video surveillance system installation safeguarded cashier participated committee task force established analyze resolve systemic problem performed financial data analysis million receipt locate busy period child support cashier booth noted cashier booth usually busy beginning end month well around holiday interpreted implemented variety policy guideline proposed finding solution decrease error susceptibility fraud utilizing second cash register child support cashier booth cashier may feel overwhelmed high client volume supervised trained six staff member proper utilization policy procedure insure would less possibility inaccuracy reviewed approved twelve bank reconciliation insure accuracy reconciled child support fee check register daily monthly basis audited child support file reconciled amount child support owed pacses pennsylvania child support enforcement system administrative specialist ii company name city state posted entered accounting data city financial database using proper fund code gathered reviewed supporting detail well recomputed invoice backup documentation authorized invoice payment examined accounting record ensure data correctly consistently recorded identified corrected incorrect entry clerical error also communicated vendor assist billing dispute prepared bank deposit booked income self inc client saving account quickbooks also recorded receipt money order reviewed evaluated target operating quarterly budget fund amounting approximately developed report required federal state monitoring agency homeless prevention rapid rehousing hprp child adult care food cacfp program within deadline reviewed relevant regulation contract law ordinance procedure governing departmental decisionmaking auditor ii company name city state evaluated city department conformity sap standard accounting procedure gaap generally accepted accounting principle departmental policy procedure audited city department grant compliance cfda catalog financial domestic assistance state requirement assessed federal state grant compliance requirement including law regulation administrative procedure contract term general grant stipulation reviewed prior year audit documentation audit report management letter budgetary testimony met department representative entrance conference discus objective timetable interviewed department official gain knowledge internal control system place also prepared internal control questionnaire assist modification audit program selected audit sample completed attribute testing sample item prepared organized audit work paper formulated finding recommendation based exception found investigated case suspected fraud abuse including noncompliance charter school law contractual fraud comingling fund overstatement asset financial statement accountant company name city state searched account history locate imbalance incorrect entry prepared invoice reconciled asset liability account balance agency contract accounted per fiscal year established maintained effective working relationship agency official administrator compiled summarized analyzed financial data concerning accounting transaction performed basic statistical analysis determine trend estimate significant change examined accounting source document conformance standard accounting principle departmental citywide procedural directive guideline legal budgetary restriction provided technical direction staff six financial service staff member education bachelor business administration accounting fox school business temple university city state accounting professional affiliation assisted auditing emergency medical service em found philadelphia fire department pfd ambulance met widely accepted standard arriving scene medical emergency less nine minute ambulance crew overworked demand em unit excessive bronze knighton award national association local government auditor nalga submission reviewed school district philadelphia charter school office noted charter school file incomplete missing item charter agreement article incorporation proof insurance leaving vulnerable fraud recognized excellence association certified fraud examiner acfe skill accounting administrative agency audit report backup bank reconciliation basic billing budget cash register cashier catalog clerical conference contract client data analysis database decisionmaking direction documentation financial financial statement fund legal money policy process quickbooks video
15363277,ACCOUNTANT,accountant summary seniorlevel finance management professional highly knowledgeable dedicated ethical seniorlevel management professional credited year expertise facet accounting financial management financial analysis controllership operating capital budget within highprofile corporation experienced various aspect extensive change management corporate environment outsourcing within transfer duty streamlining process provide cost saving solution optimal performance exceptional leadership solution management pertaining complex financial question cost control concern skilled collaborating member organization achieve business financial objective instrumental streamlining improving process enhancing productivity driving excellence department talent strategic business planning performance evaluation financial standard productivity improvement financial planning analysis training development cash flow management personnel management standard compliance financial statistical modeling expertise financial system training development selected career highlight successful oversight operating capital budget annually ensuring project operating expense remain plan keeping project manager aligned budget constraint project exceptional leadership capital project approved delivered annually accolade financial architect department outsourcing analysis producing decision transfer duty overseas organization resulting reduction internal staff projected saving year showcase strength management capital budget well million operating budget offer advancement indepth analysis financial modeling competency evaluation projected ease transition change management solid performance management telecom data communication expense retail store corporate office focus streamlining activity constantly seeking opportunity saving result saving initiated realized operating budget discovering vendor error negotiating lower rate cisco smartnet router maintenance service discovered rd party telco accounting error extensive saving budget realized part changing treatment capital activity beginning depreciate project service rather depreciating expense incurred throughout project life cycle serve associate ambassador within transition new sap financial system oracle financials done inhouse saved eliminating use outside organizational change management consultant real estate recruited trained new real estate agent aspect business resulted office moving rank th nd franchised office within company based upon total commission earned real estate transaction received brand ambassador award two consecutive year outstanding performance real estate also received mpv award leadership highlight sap financials oracle financials peoplesoft cognos budgeting system microsoft office advanced excel experience company name accountant city state company name senior accountant city state company name january current manager new york state licensed real estate salesperson city state facilitation marketing generating client lead liaison seller buyer landlord tenant real estate transaction including commercial property manage exclusive property listing secured throughout northern brooklyn ny leadership skill office management real estate agent broker application approval pending new york department state successful closing real estate deal period two year strategic marketing advertising effective communication customer service referral client review company name january january finance manager city state developed presented annual budget executive committee consistently met exceeded operating budget goal department annually barring new corporate initiative approved budget creation supported leader evp svps vps director manager reporting risk opportunity budget order stay track meet exceed budget obligation department prepared year longrange plan leadership updated annually managed staff primary responsibility including asset management software license compliance price negotiation vendor preparation purchase order accurate invoice coding departmental journal entry analyzing auditing telecom expense store maintained positive relationship active vendor facilitated monthly financial review meeting evp cio vps ensure budget goal met financial architect responsible evaluating option outsource several area department involved vendor evaluation financial modeling executive presentation financial analysis portion department outsourced late reduced staff associate resulting projected saving fiveyear period designed implemented analyzed metric scorecard tracking progress v strategic plan created template perform costbenefit analysis business case proposed capital project including roi npv irr calculation consulted development process evaluate priority established business case method analysis leadership corporate pmo education university phoenix master business administration city state hampton university bachelor science degree finance city state finance skill advertising architect asset management auditing budgeting budget budget business case closing cognos client customer service financials financial financial analysis financial modeling leadership leadership skill marketing excel microsoft office negotiation office management oracle financials peoplesoft executive presentation process coding progress real estate reporting sap strategic strategic marketing telecom
